Symbol,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD23,BXD27,BXD28,BXD29,BXD31,BXD33,BXD36,BXD40,BXD42
4933407O12Rik,7.276767727,7.352452842,7.454904327,7.290998518,7.500498352,7.011669973,7.354286317,7.319174338,7.274496903,7.270165446,7.576079772,7.311123362,7.29741993,7.186197347,7.364418621,7.177082138,6.969764609,7.390440099,7.026833207,7.083366995,7.447327318
4933408B17,6.967062564,6.889627309,6.8165694465,7.0710950005,6.9321784935,6.811638242,6.7470620715,6.7681953685,6.692990281,7.504938494500001,7.2782601095,7.6370418495,7.1183959195,6.923298168500001,7.1031466455,7.102224253999999,7.0817830975,6.83485495925,6.963459214,7.272697353,7.451686195500001
4933408F15,7.628789497333334,7.406076143,7.272264181333334,7.426650143,7.3383702180000006,7.562298516666666,7.698520002333333,7.543817675666666,7.426648474333333,7.649160770666666,7.386918986666667,7.902606953,7.497004481333334,7.539770245,7.522728557000001,7.470765662666667,7.621705011333333,7.7377308388333335,7.373982711333333,7.248996137333333,8.134845281666665
4933409L06Rik,8.216183242,8.520604745333333,8.275330189666667,8.382034142,8.521834094666668,8.262420855666667,8.242900562666668,8.169523073333334,8.267039501666666,8.322111117,8.430996323666667,8.505843437666666,8.367337779000001,8.340439993666665,8.352067626666667,8.331969152666668,8.100876944,8.449623447333334,8.176323247666668,8.179189270333334,8.473018190666666
4933409N07Rik,7.093052745,7.039430353,7.25364975,7.210895457,7.126597275,7.084455606,7.326752874,7.310441762,7.034894177,7.269579201,7.277373218,7.070581542,7.07077528,7.166113961,7.228467437,7.211313259,7.224006961,7.3529682045,7.482801271,7.283539401,7.464749836
4933411B03Rik,7.25807413,7.160762841,7.373007155,6.979709492,7.447327318,7.238766305,7.262411376,7.276272537,7.039485772,7.321309986,7.177082138,7.119832708,7.274496903,7.331642136,7.279027786,7.28009966,7.264665935,7.122632574000001,7.159659455,7.30327077,6.950312082
4933411D12Rik,7.960688458,8.165293234,8.417900844,7.659686088,7.911526511,7.657012721,7.751682953,7.763625924,7.739912611,7.817623688,8.043518253,8.329017645,7.755244148,8.148420235,7.82705468,7.737450134,7.494959982,8.096162771500001,7.566847909,7.30669942,8.132156887
4933411K20Rik,8.268848179999999,8.2460671515,8.2797473105,8.276482340000001,8.1248588915,8.4291499115,8.165582319,8.186839605,8.3696118295,8.159717967999999,8.2213389235,8.1273882725,8.212663772,8.2036720535,8.3101384745,8.205385459,8.463742555,8.13768095875,8.1941297335,8.3189752335,8.281736851
4933412A02Rik,7.179847574,7.157116041,7.029402211,6.987258792,7.01630132,7.039485772,7.360136414,7.001926016,7.07660917,6.922636466,7.614356114,7.10145128,6.980911509,6.885167636,6.864377952,7.011879035,7.138564735,6.876929898,6.938232703,6.964066099,7.552811178
4933412E12Rik,7.647623217,7.845604041,8.014999961,7.776865319,7.648987679,7.522121177,7.903895698,7.692136024,7.73222478,7.75774365,7.892091025,7.431966331,7.740134117,7.860677703,7.76935218,7.899924663,7.645976537,7.8307970185,7.4481598,7.591836305,7.389405724
4933416C03Rik,7.014006727,6.925218206,7.037516757,7.169465302,6.961291461,6.809837843,6.969401254,6.89202192,6.834643948,6.758650075,7.076968655,6.860635847,6.971136248,7.066726059,6.92687266,7.015588352,7.058273377,6.9382400075,7.044989212,6.784550914,7.009463885
4933416K23,7.370140625,7.276012083,7.426544245,7.528507518,7.475794975,7.22619003,7.61956045,7.275760104,7.35262185,7.429574976,7.421635203,7.345568911,7.316892907,7.483322864,7.255467265,7.326866847,7.274496903,7.304129329,7.458937353,7.458779957,7.37062829
4933421G18Rik,8.051560724,8.735031724999999,8.7042975475,10.4508656955,8.9472566495,10.524204907,8.391950379999999,8.219145317999999,10.3868033525,8.854356176,8.667223235,9.3494055665,8.643807851,8.6401589215,9.030801288,10.4875544975,10.5097665405,8.714971751,9.937817911,9.9113035155,10.91187223
4933421H10Rik,6.9445006885,6.9602274975,7.060253276,6.982499101,6.9923325179999996,7.053087532,7.159929121499999,6.7567612315000005,6.9061470175,7.1926242565,7.008580236,6.9927065345,6.93980001,6.8778666985,6.895775487,6.9823692345,6.7192170225000005,7.07984451,6.8758104975,7.320242723,6.774325300999999
4933421N06Rik,7.207491433,7.051955431,7.113078152,6.9453359,7.099877126,6.843788797,7.215632734,7.085857522,6.874008083,7.208852197,7.123482637,7.193036652,7.050239046,7.20897224,7.182800838,7.00716782,7.035890179,7.1441748965,7.062997348,6.836470015,7.022584543
4933421O10Rik,6.947388814,7.035754789,6.85890422,7.005952953,7.114824569,7.031563595,7.137285847,6.824879587,7.060508667,6.823253371,7.049547543,6.754542731,7.130475621,7.004246389,7.060849869,6.958477089,7.065771312,6.855253381500001,6.811616249,7.068414167,6.894484783
4933424A10Rik,7.358977796,7.07660917,6.874008083,6.910019857,7.144871433,7.403362593,7.066246447,7.206567693,6.899346734,7.055675351,6.805114297,6.818978073,6.986119403,6.908252183,6.924652876,7.096416702,7.065064502,6.847149861,7.037843425,7.216583986,6.618807883
4933424A20Rik,7.291122298,7.527935839,7.675931402,7.42377478,7.449743594,7.18816027,8.108618938,7.273925765,7.712349871,7.619933515,7.395221618,7.552811178,7.122801697,7.531727118,7.722653847,8.049647567,7.541919796,7.474285063,7.499889657,7.437656068,8.052941826
4933424B01Rik,8.216066026,8.184183509,7.8873807745,7.85677307,7.927542785,8.234296963,8.227009423,8.1758893095,7.733619232500001,8.31214945,7.965660785000001,8.2557412265,8.147502566,8.2210936605,8.239006703000001,7.8215321095,7.8089125995,8.09890730875,7.7224064325,8.082904904,8.15290613
4933424F08Rik,7.114088063,7.045441485,7.275760104,7.015477463,7.013891749,6.915194511,7.101362187,7.233239499,7.15682251,7.048321543,7.167813629,7.06065746,6.99518388,7.06065746,7.073854877,7.015179084,6.790588042,7.1920254345,7.098809816,6.866140106,6.902777639
4933424M12Rik,8.081061651,8.23782587,8.320594602,7.804831053,8.05073121,7.668290459,8.250470832,8.183671438,8.409871695,8.276115638,8.280588951,8.354946834,8.228638024,8.398679374,8.296979627,8.124216268,7.999442883,8.1855342225,8.151327206,7.855241346,8.030581242
4933424M23Rik,9.9203200985,9.921851008,9.8619652725,9.9130293945,9.836687672,9.6336187135,9.997304541,9.9643194905,10.004396398,9.912649893,9.998954940499999,10.000294535,9.984566703999999,9.915940272,9.984253208,9.946125241,9.879759322,10.06053185975,9.7583798105,9.735862044000001,10.298934488499999
4933425L03Rik,7.5148448095,7.4106989965,7.532639783,7.5822650195,7.604277913500001,7.1833444585,7.4311506865,7.492544731000001,7.665326134,7.3589411694999995,7.450873183500001,7.2097323535,7.431847763,7.445505772,7.596636723,7.5006866675,7.2701511675,7.3859723775,7.569596542999999,7.338474624,7.117626975
4933426L22Rik,8.674937837,8.9079190665,8.679072703,8.7862275285,8.542663628,8.9517322165,8.7175291525,8.6042626285,8.638171115,8.735568415,8.63467866,8.950150931,8.812599785,8.6710892295,8.537150261,8.973709388,8.695958485,8.789010434,8.451240252,8.679845348,9.249471147
4933426M11Rik,8.962708441,8.84679389,8.7807057655,9.0476440045,8.735617512000001,8.8656427155,8.9717611315,9.115489711,8.748172390499999,8.856681115,8.895645007999999,9.013163877,8.840519209,9.0426837265,8.9573506885,8.850299607,8.8604453295,9.05601326625,8.9018903485,8.8806809805,9.161393902
4933427C19Rik,7.031486656,6.995407382,7.060933551,6.85333312,7.010027704,7.009802496,7.196666452,6.890343134,6.874990162,6.969294117,7.058572672,7.015295724,6.986989653,6.981176755,7.029761725,7.057114819,6.95904933,7.200097401,6.967806145,6.908207208,7.257869601
4933427D14Rik,8.405094593,8.652291293,8.646168267,7.844799858,8.332834901,8.184997231,8.240869778,8.54056285,8.163890379,8.484976461,8.222946471,8.656996902,8.244578257,8.190930965,8.579788384,8.274328009,7.997303033,8.2372225955,7.926104114,7.996796139,7.928128527
4933427G23,8.375522597,8.694472956,8.3936567445,8.39353957,8.5930495885,8.340703443,8.55902469,8.305591955,8.3286194765,8.4086976575,8.473320774,8.2007711375,8.458241272999999,8.349726764,8.518729024,8.139794971,8.1938666845,8.30272830925,8.272776279,8.568825461,8.047630553
4933428G20Rik,8.4864723655,8.3814377135,8.610654507,8.5180010795,8.5980284785,8.358321667,8.660026557,8.560743309500001,8.356103764,8.673685113,8.653482832,8.82370867,8.512292825,8.536368092,8.6336676425,8.58278084,8.429130632,8.57007780175,8.624445610999999,8.4748644675,8.8269612305
4933428I03Rik,7.2760843395000006,7.5818826175,7.419401829,8.093364248499999,7.388857058,8.5283348765,7.409128334,7.3229959355,8.102918214,7.695075535999999,7.428676063499999,7.771056091,7.6292130765,7.3663214754999995,7.432076728,7.946395515,8.2917921225,7.704175155750001,8.3784401255,7.863130866,8.7113956775
4933428L19Rik,7.098329592000001,7.170812744,7.149529729999999,6.9617552345,7.1786437495,7.3489095595,7.4585799275,7.252741164,6.985033447999999,7.239309548,7.2197889140000004,7.2482001865,7.2592046435,7.2971257605,7.3445007365,7.0353620795000005,7.176516527,7.379532805249999,7.0456799275,7.22822401,7.479614806000001
4933429E06Rik,7.142418185,7.310742653,7.356249069,6.817547112,7.096489561,7.075444282,7.205293507,6.947246356,7.045246171,7.257023056,7.246167775,7.287734267,7.022646417,6.997595349,7.129411871,6.999210128,7.056661856,6.985998616,6.99957959,6.893460839,6.979394594
4933429F08Rik,7.095378626,6.941615835,7.060085583,6.593894084,6.734613723,6.974065345,7.061842406,7.289904133,6.576307882,7.105224794,6.8707054,6.739276668,6.971039758,6.95208879,6.851204154,6.857487546,6.704244098,6.9193734435,6.940288834,6.894780005,6.781889266
4933431K14Rik,7.453393902,7.445654153,7.535226042,7.121501471,7.551741513,7.131749609,7.444008569,7.521421013,7.221450229,7.324833903,7.385967006,7.040196628,7.380758146,7.437656068,7.528155606,7.262854775,7.14745084,7.4610836775,7.354603091,7.141653523,7.007903811
4933432B13Rik,6.88785722,7.124934008,7.235647515,8.332834901,7.468879196,7.934902607,6.950486132,6.952629537,8.045259249,6.850543942,7.048741489,7.020988544,7.123333436,6.674266869,7.35553265,7.820664907,8.104475048,6.9833387,8.341681408,8.222340487,8.141717
4933432P15Rik,7.7328205365,7.601146721999999,7.7781321175,8.0664902215,7.824226713,7.4470670335,7.807080193,7.660355685,7.258387314,7.640831218500001,7.5123683985,8.170074201,7.9954616519999995,7.8990336459999995,8.0583998235,8.1950608805,7.9531262585,7.67310166325,7.463109648,7.924149955999999,8.434351417
4933433H22Rik,7.288605387,6.955790337,7.325609502,7.118485484,7.066927713,7.07689614,6.812433341,7.056342432,6.900353579,6.771340841,6.69113487,7.393072333,6.781394281,6.834613608,6.710273463,7.173947975,6.490723003,7.1351431805,7.09782304,6.767356787,6.644617377
4933433P14Rik,7.502532565333333,7.436784845333334,7.553099531,7.439146786666666,7.655671799333334,7.5537427159999995,7.768049191,7.555833689333333,7.199430718666666,7.608237891999999,7.636728906999999,7.626726529,7.516001896333333,7.645024361666667,7.4386608679999995,7.58750436,7.573696039333332,7.6659610555,7.543257450333333,7.459688578666667,7.737080283333333
4933434E20Rik,8.2312643048,8.305078378000001,8.1690325828,8.036154447,8.203078619600001,8.4333174762,8.2770790562,8.2846043534,8.1489506224,8.372625751,8.0773438934,8.313201197800002,8.306240033399998,8.206046921399999,8.309453988200001,8.0052170846,8.1022158202,8.1537298257,8.051052145400002,8.2845520408,8.2109626554
4933434G05Rik,7.429404312,7.448651406,7.648987679,7.374908079,7.506544148,6.974627015,7.332309826,7.501024703,7.427835567,7.318353536,7.287837888,7.00514897,7.325873082,7.174220309,7.339603299,7.183871978,7.218416429,7.301975571,7.168009964,6.961443333,7.104575546
4933434I06Rik,6.701364519,6.58536694,6.733290488,6.514878299,6.711667224,6.620190209,6.617706877,6.576061669,7.178761524,6.83138145,6.615572527,6.685860615,6.460641985,6.643122947,6.807866294,6.643439955,6.790055403,6.7132394,6.705105055,6.808087291,6.764671242
4933434L15Rik,7.0205785995,7.096029723,6.6653142235,6.8205557865,6.8139078375,7.0675887625,7.0168756245,7.018223754999999,6.7388173335,6.8247144965,6.946500653,6.7712803225,7.062077329999999,6.978576762,7.167494723,6.8693998285,6.926684474,6.993350615,6.748084149,6.9159875545,6.8334786735
4933435A13Rik,7.748245771000001,7.7601170445,7.169303396,7.378963589,7.1955205675,7.6696665665,7.313725724999999,7.4325467305,7.5582253245,7.384029936499999,7.494296708,7.320250347,7.4162341845,7.3490604855,7.49470497,7.368951167500001,7.659753603,7.33557183625,7.3316323725,7.2919488535,7.278233362
4933436N17Rik,6.934147281,7.086006329,7.19993437,7.499889657,7.230693105,7.054121048,7.111763051,7.135577088,7.196561808,7.147810262,7.206761618,7.250843122,7.122981654,7.284115328,7.119571812,7.217143113,7.11007581,7.1860237425,7.153641468,7.20114144,7.333021616
4933437C06Rik,6.964517581,7.204191064,7.109847166,7.299121758,7.19949411,7.13099629,7.062054008,7.135493754,7.163981732,7.11940053,7.152418543,7.181986575,7.213043154,7.359541487,7.12624635,7.254548547,7.197843358,7.1860624815000005,7.050015137,7.126944856,7.355132695
4933437N03Rik,7.160502117,7.077755286,7.409283308,6.978557567,7.044740538,6.998931389,6.998614588,7.340277268,7.058273377,7.385355239,6.925712581,7.227402892,7.020363977,7.271310816,7.086622536,7.216260407,7.014968308,7.312013308999999,7.344066008,7.11639818,7.628670845
4933439C20Rik,8.422925496,8.960107722,7.504426221,9.796478037,9.132485962,9.998323122,9.085530202,8.950462156,11.25300363,9.151543931,10.07279818,9.979594972,7.940562863,8.547343569,8.142528171,10.4216243,9.869364154,8.591707823,11.12887164,9.658510075,9.094896668
4933439J20Rik,8.001317379,8.260600734,8.209409272,8.110066641,7.871137796,7.702707172,7.909171406,7.728327539,8.390618507,7.843454154,8.173985745,7.706630249,7.991635562,8.367659029,7.809414032,8.275186865,7.802555723,7.8904658435,7.774457537,7.809722627,7.573505426
4933439K08Rik,7.671657705,7.022465891,6.832936226,7.05614437,7.129998769,6.863854699,7.120426642,6.957172379,6.883192938,6.689188244,7.163572972,6.743902742,7.186938021,6.919638712,7.342178037,6.799985588,6.949300191,7.151728589499999,6.792399341,7.100780642,6.677236647
4933439M10Rik,7.001305588,6.992013167,6.765981157,7.574435852,6.959101953,7.168560821,6.864067028,6.9127874,7.438653116,7.009226614,6.971039758,6.803500699,6.942664793,6.785988578,7.001605423,7.485182958,7.455618993,6.977805571999999,7.29985659,7.28009966,7.261921643
4933440L10Rik,8.178533693,8.125076799,8.017118896,7.988595093,8.296362332,8.135573452,8.380020621,8.129044647,7.779824026,8.270558522,7.946805371,8.150526855,8.362391322,7.949433293,8.626386013,8.057725471,7.705223884,8.3225181715,7.919618451,7.90888512,8.634449526
5031400M07Rik,7.6038317745,7.21194212975,7.04383289225,7.4158854285,7.1863757455,7.4028537847499996,7.7841052925,7.6992984382500005,7.301627577,7.5473765005,7.4154011365,7.4657454020000005,7.52549032,7.7145575075,7.424387738,7.42617774925,7.5549642839999995,7.6124616056250005,7.28534804375,7.38805099325,7.8425860185000005
5031404C24Rik,6.664027724,6.579509683,6.829113812,8.985208234,6.866263628,8.463365365,6.706342866,6.504648032,8.906376364,6.777766179,6.715965332,7.179301869,6.79808434,6.550638123,6.805254271,8.886892852,8.713280391,6.984931035000001,8.166418424,7.656803101,9.346919323
5031412I06Rik,7.352775859,7.93947991,7.296583205,7.289391058,8.115035559,7.781489244,7.397407675,7.235647515,7.132829455,7.599531179,7.33987698,7.442031417,7.35553265,7.480457202,7.353971733,7.01434705,7.158949596,7.1367706005,7.157273707,7.766601156,7.173069927
5031414D18Rik,8.62180843,8.65774542,8.821640823,8.104203718,8.409538809,8.419830651,8.797276362,8.657404675,8.162215696,8.713280391,8.65774542,9.156207253,8.732083772,8.616531277,8.589655057,8.400979686,8.573227754,8.8552660145,8.520417243,8.359552004,9.001554156
5031415C07Rik,7.425675583,7.354134436,7.559871982,6.99312189,7.324285775,7.119652736,7.595052116,7.521205787,7.440440992,7.671224624,7.748972208,7.637850888,7.254056875,7.539159318,7.512381071,7.814234573,7.506544148,7.7534479895,7.550072435,7.520108217,7.491449021
5031420N21Rik,6.924227907,7.031563595,6.851620502,6.773479307,6.855180478,7.469049019,6.974037566,7.099037288,6.597462622,7.077834389,6.803642121,7.547703273,6.948710584,7.081784473,6.705358011,6.841529542,7.28462483,7.2677247475,7.139078397,6.791662367,8.303914137
5031425E22Rik,7.035476048,6.906515174,6.941329386,6.829648878,7.008991894,6.780037958,7.345568911,7.211715774,6.946397536,7.102818309,6.963257847,6.685420044,7.009967172,6.818441744,6.973474289,7.003659879,6.858609723,6.9976505515,6.947014299,6.826331051,6.858830812
5031428M13Rik,7.084455606,7.522846653,7.199214479,6.997255109,7.000717485,7.347334695,6.907057586,6.813813084,7.002860319,7.252740679,7.18252635,7.482596484,6.973710551,7.05236311,6.901911178,6.72943257,6.920158867,7.328599647,6.820933753,6.882037599,7.389250396
5031436O03Rik,9.299924331,9.148057448,9.709123439,9.804828102,9.410518766,9.474063466,9.810588154,9.297725016,9.444209789,9.28313189,9.381030194,8.2034049,9.654069644,9.701828007,9.227414541,9.871442502,9.434144679,9.3258872255,8.894257517,10.03839861,8.471047822
5031439G07Rik,10.42809357,10.75201594,10.639448945,10.110761692,10.535017715,10.212707442,10.608154165,10.1005396925,10.160891431,10.628176960000001,10.274210154999999,10.728075780000001,10.62923461,10.449316005,10.183768961,10.233487085,9.8207969915,10.481412213,10.045152657500001,10.521778823,10.789016700000001
5033403D15Rik,9.714074189,9.569947418,9.523277443,8.747139489,9.014646898,8.824362597,9.504945395,8.829713572,8.796557156,9.173452879,9.489523769,9.657942752,9.173452879,8.807678675,9.314411928,8.773663003,8.550020701,9.61851305,9.330472048,8.708817749,9.361923988
5033403J15Rik,9.858467492,10.58493145,9.338479824,9.670956379,9.7134718,10.13561385,9.694186529,9.532371066,9.654069644,9.931214508,9.649601508,10.15910957,10.04991488,10.04173457,9.680454607,9.848816349,9.568457101,9.9934164985,9.607029613,10.05890916,10.0849433
5033405K12Rik,8.250984834666667,8.256533129666666,8.045237079333333,8.349926415,8.026677347,8.353507463666666,8.024835495,8.058505546,7.954382912,8.212056160666666,7.995294388333334,8.258157540333334,8.195014178333333,8.182712297333333,7.975134488666666,7.920310295666667,7.997013407333333,8.054740035166667,7.926963957333332,8.149695140333334,8.370542518666666
